username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
DanielaTurrado;6365 nuevos casos decoronavirus en argentina;2020-08-14 23:00:54+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
DanielC78072419;estamos de guardia pedir turnos asi cumplimos con todas las medidas de seguridad contra el coronavirus llamar al 01148441444;2020-05-08 23:18:17+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;Positivo
danieldeportivo;q pase rapido a pelearla oficina covid19 cuarentena otra vez a trabajar con todas las medidas de seguridad coronavirus en gran buenos aires;2020-06-04 22:37:09+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;Positivo
DanielMontoya_;amba tendencia a ver si aprovechamos la volteada del coronavirus para sacar la capital de ahi;2020-05-23 23:45:54+00:00;Anuncio_6;Cordoba, Argentina;23-05-20;Positivo
DanielMontoya_;no se lo q dijeron alferdez horaciorlarreta y kicillofok pero lo hicieron juntos es el camino es tiempo de puentes pero no por el coronavirus la grave situacion del pais ya lo exigia el ano pasado cuando escribi estas lineas en cronistacom;2020-06-26 23:43:00+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;Positivo
DanielMontoya_;hace dos meses decia en dialogo con tdfederal del imperio riocuartense q alberto fernandez habia amasado un gran capital con el coronavirus pero en pesos argentinos ergo una ventana efimera para aprovechar rapidamente ahi vino la estupidez de vicentin los zigzags;2020-07-17 13:46:33+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;Positivo
DanielRochet1;en los country o barrios cerrados hay casos de coronavirus escondidos dicen mucha gente;2020-08-14 23:09:47+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
DanielRochet1;despues de ese dia se puede multiplicar los casos de coronavirus;2020-08-14 23:07:33+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
DaniiLuciana26;esto ya es personal coronavirus;2020-08-14 20:56:02+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
Danilosalvatie7;que mal veo esos 5 casos de coronavirus en santo tome;2020-08-14 02:04:14+00:00;Anuncio_11;Paraná, Argentina;14-08-20;Neutral
danilujang;coronavirus rionegro 46 pacientes curados 3 pacientes fallecidos 104 pacientes confirmados 1 de regina 2 de jacobacci 1 de el bolson 68 de bariloche 4 de dina huapi 8 de cipolletti 18 de roca 1 de cervantes 1 de sao;2020-07-31 23:46:58+00:00;Anuncio_10;Neuquén, Argentina;31-07-20;Neutral
danilujang;fernandezoro hoy la ciudad tiene solos dos casos activos la directora del hospital mabel raviola destaco el buen compartimiento de los vecinos y el trabajo en equipo en el comite de crisis covid19 coronavirus;2020-07-31 22:50:03+00:00;Anuncio_10;Neuquén, Argentina;31-07-20;Neutral
danilujang;rionegro coronavirus 1408 77 pacientes curados 4 pacientes fallecidos 3 bariloche y 1 mujer 83 anos de cipolletti 118 pacientes confirmados 7 allen 2 campo grande 5 cervantes 2 chichinales 3 chimpay 14 cipolletti 7 fernandez oro 15 conesa sigue;2020-08-14 23:35:48+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;Neutral
danilujang;roca un hombre de 58 anos con diagnostico confirmado de coronavirus se escapo cuando estaba a punto de ingresar a la unidad de vigilancia intermedia uvi hace instantes en el hospital francisco lopez lima por rocadigital;2020-08-14 23:27:16+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;Neutral
danilujang;neuquen coronavirus jueves 1308 53 casos confirmados 1 persona fallecida de neuquen capital 29 casos recuperados total activos 665 fallecidos 31 recuperados 1052;2020-08-14 00:50:18+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;Neutral
danilujang;rionegro coronavirus 145 pacientes curados dos pacientes fallecidos una mujer de 85 anos y un hombre de 36 anos con patologias previas ambos de cipolletti 160 pacientes confirmados;2020-08-14 00:15:59+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;Neutral
danimza_lopez;un genio profe siempre tan preciso en sus apreciaciones de pablo tenemos dos problemas el coronavirus y el gobierno;2020-07-31 03:20:10+00:00;Anuncio_10;Mendoza, Argentina;31-07-20;Negativo
DanivonSimons;lo devuelven y aparece la cura para el coronavirus;2020-05-08 05:56:53+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;Negativo
DanuAlbertiOk;el frioel covid19 y la extension de cuarentena pero la sonrisa y tus ganas de vivir que nunca se pierdan danielaalberti actrizargentina smile frio coronavirus poneleonda notedetengas tupuedes;2020-05-23 16:15:20+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;Neutral
dany000037;todo quien pudo safar del corona virus deberian hacer lo mismo no por ellos o por ser altruistas deben hacerlo x respeto a los medicos enfermeros camilleros doctores y todos los q hicieron algo para q te recuperes o te ayudaron a salir de algun modo de la enfermedad;2020-08-14 14:41:54+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
danycalicchio;msalnacion me hice el auto test de la aplicacion cuidar puse que tengo tos solamente y me salio un cartel que tengo sintomas de coronavirus y tengo que estar aislada hasta el 11 de julio solo tengo tos necesito que arreglen eso porque trabajo;2020-06-26 23:30:05+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;Positivo
Dar10Dz;bueno entre toledo con casos de coronavirus y la desaparicion de anabelle me tienen las tetas secassss;2020-08-14 18:24:54+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;Negativo
Dar10Dz;la concha de la lora jajajaj puto toledo y puto coronavirus xd;2020-08-14 01:50:34+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;Negativo
Dario_LopezOk;recien en cadena3com via informe de facudimaria el dr sub secretario de salud de la provincia dr oscar sagas informo que el abuelito internado tiene epoc se le detecto coronavirus y los demas viejitos se encuentran asintomaticos los reactivos indican mal el covid19;2020-05-08 15:28:24+00:00;Anuncio_5;Mendoza, Argentina;08-05-20;Neutral
dariomaceiras1;el macrismo elogiando el modelo de italia para la gestion del coronavirus;2020-06-26 12:00:02+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;Positivo
darknessesgirl;nada justifica la violencia pero yo conozco muchas personas que se burlaban y se siguen burlando de la situacion de la pandemia que el coronavirus es un invento etc presiento que el senor violentado era una de esas personas juntospodemoslograrlo;2020-08-14 13:35:35+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Positivo
DarkoFede;tambien estaria para un video de los mejores memes de rusia y la vacuna contra el coronavirus;2020-08-14 21:02:59+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
davellaneda77;a pesar de que murio una anciana y hay tres casos de coronavirus en la clinica el doctor esta bien como vive sus dias que opina de la bundesliga se viene la serie todos los detalles en esta nota que escribi para clarincom pasen y lean;2020-06-04 18:06:49+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;Neutral
DavidSaucedoG;otro mes pagar el alquiler con recargo total no pasa nada tenemos los sueldos al dia ah no para cierto el coronavirus pandemia aislamiento a la grande le pusieron cuca y al sueldo nadie lo puso todavia igualnoqueriaplata elsueldonoestanimportante lobuenoesquetengosalud;2020-07-31 00:34:16+00:00;Anuncio_10;Paraná, Argentina;31-07-20;Negativo
DChimbas;argentina chile paraguay venezuela ecuador peru brasil colombia bolivia uruguay mexico eeuu elsalvador espana italia china oms cuarentena cuba alferdez sebastianpinera jairbolsonaro maritoabdo que pais es un ejemplo en su manejo del coronavirus covid19;2020-04-25 15:14:13+00:00;Anuncio_4;San Juan, Argentina;25-04-20;Positivo
dd4vid_;se dan cuenta que tomamos cana con ruda y alberto descubrio la vacuna para el coronavirus creer o reventar gente;2020-08-14 00:03:28+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;Negativo
de_curto;coronavirus el consejo de medicos de jujuy contra gerardo morales por incentivar la automedicacion;2020-08-14 16:43:32+00:00;Anuncio_11;San Juan, Argentina;14-08-20;Positivo
De12a14;distribucion territorial y mapas de calor de casos confirmados de coronavirus en la ciudad de rosario eltrestv santafe rosario coronavirus covid19 de12a14;2020-08-14 15:58:36+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
De12a14;envivo en de12a14 habla marta cohen medica argentina en reino unido sobre la vacuna contra el coronavirus en enero se comenzaria a producir en argentina y en mexico se pueden hacer 25 millones de dosis por mes;2020-08-14 15:40:41+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
DeadEnd305;alerta coronavirus hombre muere de la risa tras el chiste de un companero no tenia nada que ver con el coronavirus pero quedo chulo ponerlo al principio;2020-08-14 15:42:35+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
DeCarliEloy;cuidado entonces con confundir la falta de aliento con coronavirus;2020-08-14 17:55:40+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
decilaverdad;viste lo que hace bolsonaro en brasil con 2000 muertos x dia buenoes lo mismo que hubiera hecho macri en argentina y asi hubieramos estado con 2000 muertos hoy con alberto total de muertos x coronavirus 280 la unica verdad es la realidad;2020-05-08 11:32:12+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;Positivo
decilaverdad;bienamayita me llego una info de una banda que en flores asalto dos casas con el pretexto de hacer test de coronavirus ya hubo un antecedente en mayo en la boca;2020-06-04 23:02:57+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;Neutral
delfoscba;le preguntamos a los cordobeses que tan grave consideran que es la situacion actual del coronavirus en argentina la cantidad de cordobeses que perciben a la situacion actual como grave crece hasta alcanzar niveles de fines de abril cuidarteescuidarnos;2020-08-14 23:19:10+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;Positivo
delsiglo995;pachu pena se ofrecio como voluntario para ponerse la vacuna contra el coronavirus;2020-08-14 14:08:32+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
delta903fm;ciudadanocomun stecher el problema se puede resolver y controlar pero no hay que creer que porque esta la vacuna se pueden relajar los cuidados horaciocabak luciarbosch diegokol situacion del coronavirus en la argentina;2020-08-14 13:48:37+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
delta903fm;ciudadanocomun stecher hay que mantener todas las medidas de distanciamiento social el uso de tapabocas y el lavado de manos la mejor medida es el distanciamiento social horaciocabak luciarbosch diegokol situacion del coronavirus en la argentina;2020-08-14 13:48:08+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
delta903fm;ahora en ciudadanocomun daniel stecher jefe de la division infectologia del hospital de clinicas horaciocabak luciarbosch diegokol situacion del coronavirus en la argentina;2020-08-14 13:32:59+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
delta903fm;wakeupteam alberto crescenti ahora la responsabilidad es nuestra tenemos que cumplir con el uso de barbijo el distanciamiento social y el uso del barbijo maurofederico solrgarnica diegokol sobre la extension de la cuarentena por coronavirus;2020-08-14 12:24:45+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
delta903fm;wakeupteam gloria rios no pudimos saber si mi hermano tenia coronavirus hoy le van a hacer hisopados a las personas que vivian con el maurofederico solrgarnica diegokol jujuy un hombre fallecio por tomar dioxido de cloro;2020-08-14 11:39:39+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
DelToroHnos;argentina coronavirus trabajar izaje yomequedoencasa en ciudad autonoma de buenos aires;2020-06-26 19:37:42+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;Positivo
dendesabato;sera que todo esto del coronavirus paso porque para ano nuevo me vesti de negro burlandome de que como un color iba a traer suerte ahora entiendo todo;2020-08-14 07:05:35+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
DePapeleros;coronavirus covid19 organizacion union solidaridad y lucha hoy mas que nunca jose luis cordoba secretario general;2020-07-17 22:38:10+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;Neutral
DePapeleros;coronavirus covid19 obra social del personal del papel carton y quimicos osppcyq informacion importante jose l cordoba sec gral;2020-07-31 20:55:36+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;Neutral
DePapeleros;coronavirus covid19 EN AMBA LA CUARENTENA SEGUIRA SIN MODIFICACIONES HASTA EL 16 DE AGOSTO segui cuidandote hacelo por vos y por tu familia hacelo por todos y todas jose luis cordoba sec gral;2020-07-31 18:11:45+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;Positivo
DePapeleros;coronavirus covid19 EN AMBA EL AISLAMIENTO SOCIAL PREVENTIVO Y OBLIGATORIO SEGUIRA HASTA EL 30 DE AGOSTO hacelo por vos y por tu familia hacelo por todos y todas jose l cordoba sec gral;2020-08-14 18:13:14+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
dePetroleoCR;comodoro coronavirus comienzan a capacitar a trabajadores de la industria petrolera;2020-08-14 12:18:14+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;Neutral
depoweb;mexico el paton confirmo via twitter que es uno de los dos contagiados del plantel de pumas mas detalles en la nota guzman coronavirus;2020-08-14 22:04:55+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
depoweb;atencion es el segundo caso en el equipo catalan enterate de quien se trata en la nota barcelona coronavirus quedateencasa;2020-08-14 18:31:38+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
depoweb;espectacular el espanol realiza un sentido homenaje a todos aquellos afectados por el covid19 entra a la nota mira el video y las fotos f1 spanishgp sainz coronavirus covid19;2020-08-14 17:10:05+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
DesarrolloZonal;dos nuevos casos confirmados de coronavirus en el dia de hoy;2020-08-14 23:39:29+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
DesarrolloZonal;telam 14082020 buenos aires el presidente alberto fernandez anuncia desde la residencia de olivos las condiciones de la extension del aislamiento social preventivo y obligatorio para combatir la pandemia de coronavirus covid19 aa;2020-08-14 19:33:24+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
DesarrolloZonal;javkin y caruana presentaron un informe detallado sobre el coronavirus en rosario y anunciaron nuevas estrategias sanitarias;2020-08-14 19:20:54+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
DesarrolloZonal;tres nuevas muertes por coronavirus en santa fe;2020-08-14 14:11:16+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
DesarrolloZonal;santa fe confirmo ayer 167 casos nuevos de coronavirus;2020-08-14 13:59:24+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
DesarrolloZonal;dos nuevos casos de coronavirus en la ciudad y otros dos dados de alta;2020-08-14 13:39:36+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
designcarwarnes;dispenser de alcohol en gel o jabon liquido ideal para locales y negocios en donde hay contacto con gente coronavirus covid19argentina covid19 alcohol alcoholengel emprender en ciudad autonoma de buenos aires;2020-05-08 00:17:03+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;Neutral
Destierrado;che si macri decia lo que alberto clavo recien sobre los jujenos que fueron a comprar coca a bolivia y trajeron el coronavirus teniamos meses sobre estigmatizacion xenofobia estereotipos de clase el mito colonialista de la guerra contra el narcotrafico y siguen los exitos;2020-08-14 16:32:29+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Negativo
Detonadosok;saludo Detonado en tiempos de coronavirus con la vice presidenta ii legisladora sandraorqueraok en rockamppop tucu;2020-05-08 22:22:52+00:00;Anuncio_5;Tucumán, Argentina;08-05-20;Neutral
dhfiori;la cgt y la uia prorrogaron 60 dias acuerdo de suspensiones y pago del 75 salarial firmado en abril para sostener el empleo y la produccion en el contexto de la pandemia de coronavirus que tendra otros 60 dias de vigencia y mantendra las suspensiones;2020-06-04 22:57:08+00:00;Anuncio_7;Rosario, Argentina;04-06-20;Neutral
dhfiori;produccion audiovisual 600 trabajadores esperan la reactivacion del sector el coronavirus paralizo la actividad freno rodajes y no hay futuro cierto expectativas de nuevos mercados en rosario se puede rodar hay protocolos aprobados via teleferosario;2020-07-17 23:29:16+00:00;Anuncio_9;Rosario, Argentina;17-07-20;Neutral
DhulkiflJibril;la tragedia de la guerra saudi en yemen coronavirus y hambruna iqna despues de mas cinco anos de guerra saudi contra yemen el pueblo de este pais se enfrenta al riesgo de una hambruna que podria ser la peor en decadas;2020-08-14 15:30:05+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;Neutral
