username;tweet;fecha;anuncio;ubicacion;sentimiento
yasid98;estaba pensando que estamos en una era en que la tecnologia esta en su punto mas alto a nivel mundial y sin embargo alcanza poco y nada para combatir el coronavirus que si hubiese surgido hace 50 o 100 anos atras habria ocurrido literalmente una masacre es muy preocupante;2020-03-19 14:03:38+00:00;Anuncio_1;Buenos Aires, Argentina;
gustavorearte1;en lombardia se registraron 319 muertos mas por coronavirus en las ultimas 24 horas y el total de victimas fatales son 1959 caravana de nidades militares trasladan cajones y muertos en italia coronavirus coronavirusitaly pandemia;2020-03-19 14:03:33+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
runtux;educacion virtual parece que toco que llegara el coronavirus coronavirusargentina para que se vea que es posible debemos romper la estructura clasica buenosaires argentina en la paternal buenos aires;2020-03-19 14:02:38+00:00;Anuncio_1;Buenos Aires, Argentina;Positivo
lucasalvarezfab;segun me llegan los comentarios de una persona que trabaja en un laboratorio le dijeron que son mas de 1000 los infectados por coronavirus en argentina pero bueno solo nos dicen de 97 casos;2020-03-19 14:02:24+00:00;Anuncio_1;Buenos Aires, Argentina;
MuseoPerlotti;sigamos estos consejos para prevenir el coronavirus entre todos ante cualquier sintoma relacionado al coronavirus podes llamar gratis al 107 cuidarteescuidarnos;2020-03-19 14:01:31+00:00;Anuncio_1;Buenos Aires, Argentina;
payitoweb;el secretario de medios y vocero del presidente alferdez juanpablobiondi desmiente un texto que circula sobre un dnu de cuarentena total por el coronavirus;2020-03-19 13:57:40+00:00;Anuncio_1;Buenos Aires, Argentina;
lualque;buenomucha gente incluyendo funcionarios sostuvieron q lo importante son los conocidos dengue y sarampion y q el coronavirus es cosa d chetos y gorilas ademas d otros lugares komunes;2020-03-19 13:57:28+00:00;Anuncio_1;Buenos Aires, Argentina;
macktoubie;el coronavirus es para el jodierno una ayudita para quieran mas venezolanos nada masy por ende ni luchan contra esosolo se protegen ellosel pueblo les sabe a mierda;2020-03-19 13:56:59+00:00;Anuncio_1;Buenos Aires, Argentina;
varelainforma;los cuidados en el concejo deliberante la segunda sesion ordinaria estuvo marcada por las prevenciones ante el coronavirus distanciamiento bebida individual alcohol en el ingreso al recinto y extrema limpieza;2020-03-19 13:56:46+00:00;Anuncio_1;Buenos Aires, Argentina;
AttemMatias;en unifetv tambien se suman a las medidas de prevencion y cuidado para el coronavirus hoy estar a mas de un metro es estar mas juntos que nunca quedateencasa;2020-03-19 13:56:29+00:00;Anuncio_1;Buenos Aires, Argentina;
thombazan;mira la cara de golpeador rugbier fanatico de los anabolicos y macrista que tiene una enfermedad deja para el resto ni te pedimos que hagas cuarentena por el coronavirus;2020-03-19 13:56:05+00:00;Anuncio_1;Buenos Aires, Argentina;
LuliMatte;voy a armarme una carpeta de fotos en el celular que se llame memes del coronavirus;2020-03-19 13:56:00+00:00;Anuncio_1;Buenos Aires, Argentina;
LupeBosoms;los principales diarios de argentina se unieron en un contundente mensaje en el que se apela a la poblacion a la responsabilidad para afrontar la pandemia del coronavirus somosresponsables coronavirus;2020-03-19 13:55:21+00:00;Anuncio_1;Buenos Aires, Argentina;
Marcelius2014;somosresponsables chaucoronavirus coronavirus coronavirusoutbreak coronavirusargentina recoleta buenos aires;2020-03-19 13:54:40+00:00;Anuncio_1;Buenos Aires, Argentina;
gc2601;gpcocina espero que el programa se haya grabado hace x lo menos 15 dias xq son el claro ejemplo de una cuarentena mal hecha cuarentenatotal coronavirus quedateencasapelotudo;2020-03-19 13:52:48+00:00;Anuncio_1;Buenos Aires, Argentina;
agustinnlucerok;yo cuando limpio mi pieza y encuentro cosas cuarentenatotal buenjueves coronavirus quedateencasa dia4;2020-03-19 13:51:32+00:00;Anuncio_1;Buenos Aires, Argentina;
Alexrolapiz1;causalidades o casualidades los leo coronavirus toquedequeda duquerenuncie cuarentenatotal alexro cuandosalgadecuarentena buenjueves cuarentena19m;2020-03-19 13:51:09+00:00;Anuncio_1;Buenos Aires, Argentina;
CreativaRadio;coronavirus ya se encuentra disponible la linea 148 de atencion ciudadana si tenes sintomas o dudas contactate;2020-03-19 13:49:41+00:00;Anuncio_1;Buenos Aires, Argentina;
MartinD50004804;no te pierdas esta noticia coronavirus que prevenciones tomar con nuestras mascotas via filonewsok;2020-03-19 13:48:58+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
FundacionEforo;reprogramamos nuestras actividades ahora para poder reencontrarnos mas adelante hace lo mismo cuidemonos entre todos coronavirus;2020-03-19 13:47:29+00:00;Anuncio_1;Buenos Aires, Argentina;
lualque;especulacion mia sobre posibles escenariosbasada en pendiente d la incipiente curva arg acumulativa d casos coronavirus abcisas son dias reales y dia desde 1er casosolamte pargentinaotras a partir d 10 casos en dias sucesivos pareados no es curva oficialdatos oms y gob;2020-03-19 13:46:22+00:00;Anuncio_1;Buenos Aires, Argentina;
AlberdianoArg;los boludos que le dicen simple gripe al coronavirus estan a la par de los antivacunas en su nivel de estupidez;2020-03-19 13:46:05+00:00;Anuncio_1;Buenos Aires, Argentina;
LFORASTIERDDHH;todos juntos podemos luchar contra el corona virus cuarentenatotal argentinaunida quedateencasa ayudar a reenviar el twt y compartir cngauto unicefargentina agenciaelvigia misionesenbaire sartoridiegoh gerardodbeltran cemisiones jorgekurrle juancarguello;2020-03-19 13:41:39+00:00;Anuncio_1;Buenos Aires, Argentina;
Karpatos;estoy empezando a creer que luego de pasar la pandemia de coronavirus debemos invadir usa y terminar con quien empezo esto no hace falta nombrarlo se les fue de la mano;2020-03-19 13:41:30+00:00;Anuncio_1;Buenos Aires, Argentina;
_AxellSilvestri;buenjueves nos merecemos el apocalipsis de coronavirus en argentina quedateencasa somosresponsables;2020-03-19 13:40:21+00:00;Anuncio_1;Buenos Aires, Argentina;
GSanchezSterli;hasta tanto exista una vacuna al coronavirus lo frenamos entre todos con responsabilidad pero sobre todo con solidaridad somosresponsables;2020-03-19 13:38:56+00:00;Anuncio_1;Buenos Aires, Argentina;
miky_future;coronavirus ok que no hay que desinformar pero los medios tendrian que postergar las buenas noticias y ustedes saben muy bien porque se lo digo felizjueves albertofernandez 18mar buenjueves cierretotal coronavirusargentina clarin economia dia4;2020-03-19 13:38:55+00:00;Anuncio_1;Buenos Aires, Argentina;
mnspezzapria;coronavirus ciudadano italiano expulsado de la argentina por no respetar la cuarentena fuente mininteriorar;2020-03-19 13:38:18+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
Populismomata;entre el coronavirus el crack de la economia y la hiper que esta gestando este gobierno si para fin de ano nos seguimos llamando argentina voy a comenzar a creer en los milagros;2020-03-19 13:34:19+00:00;Anuncio_1;Buenos Aires, Argentina;
hlancelott;parece mentira pero en argentina hizo falta un virus para que los egos queden de lado e intentemos crecer como sociedad quedateencasa news newspaper diarios tapas covid19 coronavirus;2020-03-19 13:33:43+00:00;Anuncio_1;Buenos Aires, Argentina;
grabordone;estamos todos de acuerdo en que cuando pase coronavirus tenemos que salir a sacar peronchovirus de la casa rosada no;2020-03-19 13:33:42+00:00;Anuncio_1;Buenos Aires, Argentina;
AvellanedaReal;coronavirus ya son 227434 los casos confirmados y 8263 los muertos por la pandemia del coronavirus;2020-03-19 13:33:21+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
mcharo1901;coronavirus todos los medios del pais compartieron la tapa del diario con la misma imagen;2020-03-19 13:32:18+00:00;Anuncio_1;Buenos Aires, Argentina;
martinpepa;nuestro propio coronavirus tiene nombre y se llama educacion;2020-03-19 13:28:49+00:00;Anuncio_1;Buenos Aires, Argentina;
AvellanedaReal;coronavirus las banderas de los paises afectados por la propagacion del nuevo coronavirus se proyectan en la estatua del cristo redentor en riodejaneiro brasil;2020-03-19 13:28:38+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
MEDIOSYOPINION;el consejo de carlitos bala por el coronavirus ver video en el link;2020-03-19 13:28:35+00:00;Anuncio_1;Buenos Aires, Argentina;
JackieUTEP;argentina coronavirus las tapas de los diarios de hoy al virus lo frenamos entre todxs quedateencasa cuidandome te cuido;2020-03-19 13:24:50+00:00;Anuncio_1;Buenos Aires, Argentina;
JuanPTeixeira;buenjueves felizjueves frase del dia sigmund freud coronavirus covid19 pandemia en ciudad autonoma de buenos aires;2020-03-19 13:21:05+00:00;Anuncio_1;Buenos Aires, Argentina;
alitapaz;ultima hora suiza registra 3880 casos y 33 muertes por coronavirus;2020-03-19 13:20:10+00:00;Anuncio_1;Buenos Aires, Argentina;
gustavorearte1;cacerolazos para protestar y reclamar la renuncia del presidente jair bolsonaro se escucharon durante una hora en las principales ciudades de brasil en repudio a la conduccion de la crisis sanitaria y economica surgida por la pandemia del coronavirus covid19 brasilurgente;2020-03-19 13:19:14+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
Raybar18;excelente iniciativa para seguir aprendiendo en familia en medio de esta grave situacion que estamos pasando a nivel mundial muchas gracias institutobaikal quedateencasa yomequedoencasa aprendoencasa coronavirus loparamosunidos;2020-03-19 13:14:40+00:00;Anuncio_1;Buenos Aires, Argentina;
Marian805_;para los que no saben el coronavirus es de piscis;2020-03-19 13:13:47+00:00;Anuncio_1;Buenos Aires, Argentina;
psirven;cara y ceca del coronavirus;2020-03-19 13:13:07+00:00;Anuncio_1;Buenos Aires, Argentina;
ThiagoFernaandz;que alegria haber entrado en el profesorado coronavirus de mierda andate que quiero empezar ya;2020-03-19 13:13:00+00:00;Anuncio_1;Buenos Aires, Argentina;
Miicaaelaaa;saben cuanto trabajamos ahora 2 hs si senores entro a las 6 y salgo a las 8 am se ve que el virus del coronavirus en mi trabajo arranca a atacar a las 9 gracias por estas medidas jajajajaaja;2020-03-19 13:08:28+00:00;Anuncio_1;Buenos Aires, Argentina;
gustavorearte1;el dengue imparable ya llegaron a los 100 casos en chaco en la provincia de tucuman ya se registraron 157 casos mientras que en catamarca hay 80 piden tomar la maxima precaucion aunque todas las miradas apuntan al coronavirus dengue coronavirus;2020-03-19 13:05:36+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
APMPAU;cristo del corcovado viste las banderas de los paises afectados por coronavirus;2020-03-19 13:04:42+00:00;Anuncio_1;Buenos Aires, Argentina;
MaJimenaLopezOk;gran compromiso de los diarios con la campana de prevencion somosresponsables cuarentenatotal coronavirus;2020-03-19 13:04:00+00:00;Anuncio_1;Buenos Aires, Argentina;
RacingSolidario;seamos responsables covid19 coronavirus racingsolidario quedateencasa;2020-03-19 13:00:17+00:00;Anuncio_1;Buenos Aires, Argentina;
edith_sga;me parece bien los terminen y ya 4 veces inaugurados por la vice en su gestionmantenga la memoria seria muy bueno no mentir mas cuidarnos del coronavirus es tarea de todosno nos defraude;2020-03-19 12:59:36+00:00;Anuncio_1;Buenos Aires, Argentina;
nfederico;primero quiero hablar con el coronavirus porque siempre lo primero son los muchachos con tranquilidad;2020-03-19 12:56:12+00:00;Anuncio_1;Buenos Aires, Argentina;
InclusionEdu;por los que no tienen casa ni agua potable rt coronavirusargentina coronavirus;2020-03-19 12:52:49+00:00;Anuncio_1;Buenos Aires, Argentina;
jorbonetto;amor en epoca de coronavirus;2020-03-19 12:44:11+00:00;Anuncio_1;Buenos Aires, Argentina;
juanmendozaan01;seamos responsables insisto nuevamente los invito a no reproducir ni viralizar informacion no oficial tratemos de no reenviar audios videos imagenes cifras que no provengan de fuentes oficiales no incrementemos el panico covid19 coronavirus todosencasa;2020-03-19 12:44:00+00:00;Anuncio_1;Buenos Aires, Argentina;
Uaeronautica;air new zealand suspende vuelos a buenos aires por el coronavirus esta medida se suma a la suspension de vuelos implementadas por iberia air europa klm air france british norwegian lufthansa edelweiss united airlines y aeromexico nota completa;2020-03-19 12:41:03+00:00;Anuncio_1;Buenos Aires, Argentina;
Luigidip;en santafe hay 7 casos probables de coronavirus osea 35 at la farola de urquiza;2020-03-19 12:40:52+00:00;Anuncio_1;Buenos Aires, Argentina;
IdeazulM;por supuesto otiene corona virus;2020-03-19 12:40:41+00:00;Anuncio_1;Buenos Aires, Argentina;
SantosDanielMD;una forma de cuidar nuestra familia para los que debemos cumplir con la asistencia del sistema de salud coronavirus saludpublica prevencionyaccion guillelobo iaffleming;2020-03-19 12:39:55+00:00;Anuncio_1;Buenos Aires, Argentina;
rauljose_12;que locura todo esto del corona virus;2020-03-19 12:36:46+00:00;Anuncio_1;Buenos Aires, Argentina;
JMtools;coronavirus recorda lavarte las manos frecuentemente lavate las manos con frecuencia con un desinfectante de manos a base de alcohol o con agua y jabon por que lavarse las manos con un desinfectante a base de;2020-03-19 12:35:11+00:00;Anuncio_1;Buenos Aires, Argentina;
ferchez;y si llegaramos al terrible numero de 20000 muertos por coronavirus en argentina la tasa de mortalidad seria de 000045 sobre el total de la poblacion cuantos seran por dengue o gripe estacional;2020-03-19 12:34:47+00:00;Anuncio_1;Buenos Aires, Argentina;
alexo_1977;coronavirus que es el distanciamiento social y por que los expertos insisten en practicarlo para combatir la pandemia del covid19;2020-03-19 12:34:00+00:00;Anuncio_1;Buenos Aires, Argentina;
vickytigre;antes de ozar increpar a nuestra querida aerolinea de bandera cerra el orto macrista de mierda coronavirus;2020-03-19 12:33:19+00:00;Anuncio_1;Buenos Aires, Argentina;
SalvemoslFutbol;coronavirus quedate en tu casa cuidate y cuidanos a todos somosresponsables;2020-03-19 12:33:01+00:00;Anuncio_1;Buenos Aires, Argentina;
mauro_ferrara;este es uno de los problemas de postear varios dias lo mismo scespn ya esta descartado que jorge jesus tenga coronavirus basta con esta metodologia de postear una y otra vez lo mismo dia tras dia;2020-03-19 12:29:53+00:00;Anuncio_1;Buenos Aires, Argentina;
christilcara;el populismo de izquierda latinoamericano apela a la religion para frenar la pandemia de coronavirus interpretaciones abiertas;2020-03-19 12:29:11+00:00;Anuncio_1;Buenos Aires, Argentina;
LadyBertis;excelentecoronavirus un vecino de olivos creo junto a otros argentinos un dispositivo para detectarlo en menos de una hora;2020-03-19 12:29:06+00:00;Anuncio_1;Buenos Aires, Argentina;
osvaldogonzalo;ustedes son muy chicos pero hace un mes y medio el ministro de salud porque ahora es ministerio viste decia no hay ninguna posibilidad de que exista coronavirus en argentina;2020-03-19 12:27:01+00:00;Anuncio_1;Buenos Aires, Argentina;
gustavorearte1;un estudio publicado en the new england journal of medicine demuestra que un virus permanece hasta tres dias sobre el plastico o el acero hasta 24 horas en el carton y tres horas suspendido en el aire en esos lapsos sigue siendo contagioso coronavirus cuarentenatotal;2020-03-19 12:25:22+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
Morticiargenti;estaba pensando eso el lado positivo del coronavirus sera que se habra saldado la discusion pagar o no pagar la deuda;2020-03-19 12:24:18+00:00;Anuncio_1;Buenos Aires, Argentina;
Emma_persa;muy bien por la informacion pero no mezclemos las cosas lo que pasa con el coronavirus es serio como para poner en discusion el riezgo pais ya abra momento para discutirlo;2020-03-19 12:21:54+00:00;Anuncio_1;Buenos Aires, Argentina;
Uaeronautica;el gobierno habilito ayer a otras companias aereas a repatriar argentinos varados por la pandemia de coronavirus las empresas tambien tendran la posibilidad de transportar a los extranjeros que quedaron retenidos en la argentina descargar documento;2020-03-19 12:21:32+00:00;Anuncio_1;Buenos Aires, Argentina;
mnspezzapria;coronavirus la decision que tiene entre manos el presidente;2020-03-19 12:20:40+00:00;Anuncio_1;Buenos Aires, Argentina;Neutral
